"created_at","id","text","user-id","user-name","user-screenname"
"Sat Nov 16 12:51:41 +0000 2019","1195685871556710402","@BobGreenburg @ONeill_Coffee Congrats to the excellent football program at Wilmington. One classy organization!","774718832212606976","Express Youngstown","ExpressProsYO"
"Sat Nov 16 12:51:41 +0000 2019","1195685872634605568","RT @RetrotaxStinks: Another own goal by @HMRCgovuk  
APNs incorrectly issued
#LoanCharge breaking families
#IR35 sending jobs offshore
....…","1059518374542303232","LoanChargeScandal","LC2019Scandal"
"Sat Nov 16 12:51:41 +0000 2019","1195685872944861184","RT @bshields0244: MHSAA Football Playoffs (Third Round)

Class 3A

North

Houston at Noxubee County
Choctaw County at Amanda Elzy

South

J…","363435997","Sylvester Kilgore Jr.","sylvesterkilgor"
"Sat Nov 16 12:51:41 +0000 2019","1195685873276329984","RT @OhioStateClock: 2,912 days since Michigan's last win over Ohio State in football. #OhioState","834894041577848836","Mike Wozniak","MikeWoz9"
"Sat Nov 16 12:51:42 +0000 2019","1195685875025235969","RT @robelinda2: *MORE ORGASMIC CRICKET GOLD!* The best of Damien Martyn, god of the offside, in all his glory. Just watch with complete awe…","833267086445117440","🥳","kunalmh"
"Sat Nov 16 12:51:42 +0000 2019","1195685875956490240","RT @SamuelClemensHS: The Class of 2020 takes one last walk across the football field TOGETHER!!!❤️👨‍🎓👩🏼‍🎓❤️ https://t.co/Jdw47R5qVn","1257221335","Crystal Gutierrez","1976CrystalG"
"Sat Nov 16 12:51:42 +0000 2019","1195685876463849473","RT @GetBlued: Head Coach Tab Baldwin on the game one victory:

“We don’t really see that as a win, we see that as a first half of basketbal…","833278670097625088","3peat BEBOB🏆","_ayannavillarey"
"Sat Nov 16 12:51:42 +0000 2019","1195685877835538433","RT @BCAA_Sports: Round 2 Playoff Football @ McArthur High.  Atlantic High from West Palm Beach vs the Mustangs of McArthur High.  McArthur…","312110463","Joseph Toles III","JosephTolesIII"
"Sat Nov 16 12:51:42 +0000 2019","1195685878250655744","RT @jmemc55: Liverpool fans booed Patrice Evra for the last 10 years because he got racially abused by a Liverpool player, but Gomez gettin…","2468335176","Rahuldev Shetty","Rahuldev_Shetty"
"Sat Nov 16 12:51:43 +0000 2019","1195685879362269186","RT @scotrugbycoach: 🏉 Scottish Rugby is seeking applications for Lead and Assistant Coaches for the new U15 Boys Player Development Hub pro…","3645246255","RFU Game Development","RFU_GameDev"
"Sat Nov 16 12:51:43 +0000 2019","1195685880243146754","Lmao this guy tries to play the victim and forgets there are hundreds of cameras around him.... whoopsie

Not to me… https://t.co/onYuEFDtrK","772681747","Taylor Young","tyoung4093"
"Sat Nov 16 12:51:43 +0000 2019","1195685881371250688","👏🏻👏🏻👏🏻 Bringing that Championship back to Clifton ❤️🐾","71946041","Melissa Kolbe","Melissa_Kolbe"
"Sat Nov 16 12:51:43 +0000 2019","1195685881941762048","RT @2ndCitySaint85: T-shirts supporting Luis Suarez, Hysel, sending death threats to your own keeper, sending death threats to “one of your…","382939954","Brandon Coward","BrandonCoward"
"Sat Nov 16 12:51:43 +0000 2019","1195685882847735808","RT @pn_jordan_cross: Milan Mandaric reveals he weighed up sensational #Pompey return with Harry Redknapp
https://t.co/JbMpGCSAgL","252303653","Pete Blackman","peteblackman"
"Sat Nov 16 12:51:43 +0000 2019","1195685883141378048","RT @RealKentMurphy: It’s crazy to think that we are watching Mike Trout on a yearly basis and he may go down as the greatest baseball playe…","782351931964477442","Noah Hansen","fr8traaain"
"Sat Nov 16 12:51:44 +0000 2019","1195685883627872257","RT @BarstoolWCU: We are currently beating Florida State in basketball people.... this is not a drill I REPEAT THIS IS NOT A DRILL!!! https:…","3781555516","Scott Warfford","Warfford11"
"Sat Nov 16 12:51:44 +0000 2019","1195685884852678656","RT @josh_klein: Most unbelievable call I’ve ever seen in a basketball game. A clear and blatant foul on West shooting a three from the corn…","992397350","Michael Cottey","CotteyMcottey"
"Sat Nov 16 12:51:44 +0000 2019","1195685885007876096","RT @brackencounty: The boys basketball team will scrimmage Mariemont at Holy Cross tomorrow.  JV at 10:00, Varsity at 11:00. https://t.co/0…","36756795","Coach King","Drewsieking"
"Sat Nov 16 12:51:44 +0000 2019","1195685885242572802","@republic Gunman during kn NJ was a Rugby gave not football; get facts right !!","1169644014166917121","Anurag Desai","AnuragDesai13"
"Sat Nov 16 12:51:44 +0000 2019","1195685887146725376","RT @49ersSpin: This is fuckin disgusting https://t.co/qImmK2mAHE","242095617","SlabMcNabb","SlabMcNabb"
"Sat Nov 16 12:51:45 +0000 2019","1195685888090615808","RT @JayShah: Splendid batting by Mayank Agarwal, a perfect combination of class and power.

Congratulations @mayankcricket, on surpassing S…","400643745","Shreedhar Navre 🇮🇳","sidisbackagain"
"Sat Nov 16 12:51:45 +0000 2019","1195685887910318082","Best of luck to @Dominicmatteo21 in your recovery. Such a shock to read this, football rivalry means nothing at tim… https://t.co/iCbPNm1fuQ","113575229","Trevor Edwards 🇪🇺🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧","blackrodblue"
"Sat Nov 16 12:51:45 +0000 2019","1195685889067945985","bokuto isn't only a big baby, he's also a serious man who gives the best of himself to volleyball. When he talks ab… https://t.co/kJaLyCOy47","1119612842200784898","bokuto's smile — cam 🦉","bokutowlv"
"Sat Nov 16 12:51:45 +0000 2019","1195685887490887681","Saturday with no football #Grim https://t.co/bY4D45OLFR","547219611","Adam Gillard","adzyg85"
"Sat Nov 16 12:51:45 +0000 2019","1195685889101500418","Here is the updated 7A State Football bracket (courtesy of @5NEWSSports) after last nights first round. The Wildcat… https://t.co/74Lu6ZLT3a","1000098537206571009","Wildcat Sports Network","HarBerWCSN"
"Sat Nov 16 12:51:45 +0000 2019","1195685890099531778","Of the countless Redskins questions, Dwayne Haskins can provide the first answer - National Football League News -… https://t.co/Z0Q3IAVkBs","2910517566","NFL News","CSNews2019"
"Sat Nov 16 12:51:45 +0000 2019","1195685891014041601","What a season! I just guided BHA FC 1901 to 2nd place in The Prem https://t.co/4SzQY4Pron [Pro App]","427682270","Sean Prentice","PrenticeSean"
"Sat Nov 16 12:51:45 +0000 2019","1195685891085393920","RT @JonRothstein: West Virginia Basketball. Tougher than a long weekend at your in-laws.","373023688","Dan Jones","wvu_jones"
"Sat Nov 16 12:51:46 +0000 2019","1195685893429792769","RT @bbc5live: “It was my duty to step up as a high profile Muslim”

New Zealand rugby star @SonnyBWilliams tells @tonylivesey he wanted to…","2298854797","jared zuhairi","mhdzhri"
"Sat Nov 16 12:51:46 +0000 2019","1195685894461804544","RT @usatodaysports: Former NC State star and professional basketball player Anthony Grundy was killed Thursday. https://t.co/S5M7KqCszh","426903572","denny keller","hrblock_21"
"Sat Nov 16 12:51:46 +0000 2019","1195685895812395011","We’re Purple Eagle proud of this team! Well deserved honors.","1172536273678061570","Albion Central School District","albion_district"
"Sat Nov 16 12:51:47 +0000 2019","1195685897456500736","me and @JGoatedx need a guard or lock for east basketball godz","1110753456678158336","Ceo","CeoMiky"
"Sat Nov 16 12:51:48 +0000 2019","1195685901319454720","He certainly needs how to LEARN how to deal with CROSSES !! https://t.co/oPJ2AL7oWa","46945838","Colin Brown","bozzieb"
"Sat Nov 16 12:51:48 +0000 2019","1195685901659066368","RT @gobulldogs_: Game 1 of the #UAAP82 women's basketball finals is on November 20 (Wed), 12nn, at the MOA Arena.

Support the undefeated N…","795215189389942785","AngeeeeeeE","gdsVlieve"
"Sat Nov 16 12:51:48 +0000 2019","1195685901919277058","@Diefenbunker John Diefenbaker, first PM to play in Parliament Hill softball games... did so in a suit. He had so m… https://t.co/tjOaEeMCtz","71034707","Stephen Dame","StephenDame"
"Sat Nov 16 12:51:48 +0000 2019","1195685902741393408","So for those justifying Garrett ""just finishing the fight"" are we applying this standard fairly? Does this give bas… https://t.co/fQqUwHDwSx","208364171","Matt Carey","matthewdean12"
"Sat Nov 16 12:51:48 +0000 2019","1195685902393077760","I know na u love basketball so much but things happened. Always remember na di nagtatapos dun yung pangarap mo. Im… https://t.co/slvSP2fiT1","789829207668822016","achi","jaixaaa"
"Sat Nov 16 12:51:49 +0000 2019","1195685904289091584","The Kurt Cobain of Premier League football. No one gave a fuck until he retired then all of a sudden he's up there… https://t.co/c2NnlWxtI3","177529791","Stephen Surgenor","sjsurgenor"
"Sat Nov 16 12:51:49 +0000 2019","1195685904347795456","@iAm_KingDave He took two steps and right before he was gonna take his third did a long hesitation on his right foo… https://t.co/AdOZLTyAsm","2793369406","|","ez_buckets"
"Sat Nov 16 12:51:49 +0000 2019","1195685905463480320","@RHunterPaul @Kangaroos Poor selection and one out rugby have no relevance then🤔🤔🤔","617181055","Gareth Hand","gaz1331"
"Sat Nov 16 12:51:49 +0000 2019","1195685905627004929","RT @OlaAthletic1080: If you are interested in sprint performance in team sports you might want to read this @MattRheaPhD 
https://t.co/DuLP…","703103445","miked","1061md"
"Sat Nov 16 12:51:49 +0000 2019","1195685906637832193","RT @WomensSport: Meet Maria Petri, Arsenal's 80-year-old superfan who defied her Greek parents to support a club she now views as her famil…","186200140","James Chesson","james_chesson"
"Sat Nov 16 12:51:49 +0000 2019","1195685907199909888","RT @BrandonSosnaUC: Hey @EnquirerDoc: maybe if you showed up more often you’d actually have an informed take on the Bearcats. Feel free to…","815850524","🐻🐯","Fartin_Barton"
"Sat Nov 16 12:51:49 +0000 2019","1195685907422158848","RT @afcSource: 🗣️ | #AFC

Pablo Bentancur (Torreira's agent):

“Ancelotti tried to take him to Napoli. Arsenal, was a choice because their…","921015853","Red Cup Evangelist","OluwaSwizzhits"
"Sat Nov 16 12:51:50 +0000 2019","1195685909213196288","RT @HunsletNelsonCC: Does your Son or Daughter want to get in to #cricket ? 

Do you want an activity to do on these dark cold nights?

Don…","1055449260563542016","Neil Marshall","marshpups_dad"
"Sat Nov 16 12:51:50 +0000 2019","1195685910542598144","RT @FantasyFootyHub: Nemanja Matic has built a new football ground in his hometown within Serbia...

He’s named it after Jose Mourinho. htt…","3179314392","LOLe Gunnar Solskjaer Is A Fraud - LUHG","The_High_Sparow"
"Sat Nov 16 12:51:50 +0000 2019","1195685911175954436","RT @ManUtdMEN: United are 'considering moving their bid to sign Jadon Sancho forward to January' #mufc https://t.co/5uTq3z8Lg2","1640837904","Gangsta Gastino","TrafalgarZul"
"Sat Nov 16 12:51:51 +0000 2019","1195685913013243905","RT @JSZ_Sports: Breaking News: There was a shooting in the 3rd quarter of the Camden/Pleasantville state playoff football game.  JSZ's Mike…","372077040","Rambo","donohue31"
"Sat Nov 16 12:51:51 +0000 2019","1195685913210302465","RT @SarahMaloneyxx: Why do boys change into their football tops to just sit in front of the telly to watch a game ahaha a don’t stick a pai…","233175843","Ciara Reilly","ciaarareilly"
"Sat Nov 16 12:51:51 +0000 2019","1195685914019647488","RT @Official_STFC: You didn't dream it - he's really back 😋

Former-captain, Paul Caddis returned to the football club last night on a shor…","3195850747","MoveRoot - The Korean Saints","MoveRoot"
"Sat Nov 16 12:51:51 +0000 2019","1195685915093422081","Yes sir","1152841088228421633","Anil Kamat","AnilKam68469801"
"Sat Nov 16 12:51:52 +0000 2019","1195685917949939714","@VictorTing7 @Sophiemcneill They also sent in a basketball team?","23515541","I'itoi","ForzaPalermo04"
"Sat Nov 16 12:51:52 +0000 2019","1195685918021173249","take a day off","42116457","Chubbziano","SChubbz"
"Sat Nov 16 12:51:52 +0000 2019","1195685918679687168","RT @unroi_: Never forget the day French niggas did a Muslim vs Christian football match 😂😂
https://t.co/sJWDOJkPya","1019677808182865920","The Greatest 3112","Greatest3112"
"Sat Nov 16 12:51:52 +0000 2019","1195685919409528832","RT @scbuffalostrong: New Story: Clemens Varsity Football beats Bowie 27 - 17 https://t.co/YtqF9Iy1ui","1257221335","Crystal Gutierrez","1976CrystalG"
"Sat Nov 16 12:51:52 +0000 2019","1195685919807827968","Klaasen R./Venus M vs Cabal J./Farah R || NITTO ATP Finals - London live stream

➡️ https://t.co/CVxnt5FePS 📺 https://t.co/JjbbIdq3xh","1184536366920564737","LaLisa","Usep88092415"
"Sat Nov 16 12:51:53 +0000 2019","1195685922731253762","RT @AndyMitten: Huge few days for Ryan Giggs, his managerial career and his Wales team. https://t.co/xJc0YfPpsp","1640837904","Gangsta Gastino","TrafalgarZul"
"Sat Nov 16 12:51:53 +0000 2019","1195685923792523267","RT @BBCWalesNews: Rugby star Gareth Thomas has been praised by Prince Harry after speaking about how his HIV diagnosis inspired him to educ…","108912964","tasha charles","slimchick1900"
"Sat Nov 16 12:51:53 +0000 2019","1195685924014739456","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","915640787446009856","Josephvijay__offl ᴮⁱᵍⁱˡ","AzeelAnas"
"Sat Nov 16 12:51:54 +0000 2019","1195685925470253057","RT @its_charismatic: Baseball Highlights #1 https://t.co/mfIMOtYrHC","841466914757103618","Wesley Shoemaker","wesleyshoe"
"Sat Nov 16 12:51:54 +0000 2019","1195685925558345730","RT @SportsJOEdotie: Chris Kamara re-enacting his most famous Soccer Saturday moment.

Pure class 🤣

https://t.co/xCjquiUN7M","1147197271320223744","Cal","AdvocateCal"
"Sat Nov 16 12:51:54 +0000 2019","1195685925935710208","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","1053974984337412096","Mukeshvj","Mukeshvj14"
"Sat Nov 16 12:51:54 +0000 2019","1195685928225968128","@pauloggyoggy @EuropeanTour ND - “quick yes or no question Mr Player, will a South African win the tournament?”

GP… https://t.co/Ux4ARntILb","1066841666","chris","cjsmiffy1978"
"Sat Nov 16 12:51:55 +0000 2019","1195685930666987521","RT @LFC: We are deeply saddened by the passing of former captain Johnny Wheeler at the age of 91. 

The thoughts of everybody at Liverpool…","292517193","Kamran Iqbal","MKIQBAL786"
"Sat Nov 16 12:51:55 +0000 2019","1195685930998411269","RT @goochland_vball: Don’t forget to come to the state quarterfinals volleyball game tonight at 7pm as we take on Park View. Wear your spir…","710869560","Patrick Gordon","pbgordon"
"Sat Nov 16 12:51:55 +0000 2019","1195685931480748032","Weekends just not the same without premier league football #boring 😩","357540620","The Dark Horse","JamesHarvey87"
"Sat Nov 16 12:51:55 +0000 2019","1195685933074522113","RT @TommyMUFC95: A new low? I guess this is brushed under the carpet. But it’s a new low because a Liverpool player was booed. https://t.co…","983348467518066688","Jack","JackBCFC_"
"Sat Nov 16 12:51:55 +0000 2019","1195685933456248832","@GO_GeneK @Browns @steelers A little extreme Gene..... it's just football.  He got suspended indefinitely.  Go Browns.....","1251458352","Michael Gonidakis","MGonidakis"
"Sat Nov 16 12:51:56 +0000 2019","1195685934412361730","RT @cricbuzz: Sixth consecutive win for India - the joint most for them in succession in Test cricket. They had previously won six under MS…","174177407","Anudeep","AnudeepVarmaC"
"Sat Nov 16 12:51:56 +0000 2019","1195685934684983296","RT @CriticalCezanne: @demosisto Well.... increasing illegal assembly case after playing basketball case. Who still have objection to agree…","1162297535358107648","ethar","ethar36437879"
"Sat Nov 16 12:51:56 +0000 2019","1195685934815072256","RT @LivEchoLFC: The big man has spoken👊
https://t.co/fBKNFdhLYE","1139977808388558848","Koloriz","Koloriz1"
"Sat Nov 16 12:51:56 +0000 2019","1195685934651457536","@HarrisRichard77 @ImranAliBajwa1 This is a Pakistani cricket fan who came to watch india-pak cricket world cup matc… https://t.co/H3p94adCkP","1195026458986479616","Raj","Rajkadamba"
"Sat Nov 16 12:51:56 +0000 2019","1195685936950120454","RT @The_Ball_Girl: The second Badge of Honor custom football goes to Eddie Jackson @BoJack39 and his organization ""Remain to Reach"" 👏🏻👏🏻👏🏻…","16288883","Shayne L. Marsaw","wasram"
"Sat Nov 16 12:51:56 +0000 2019","1195685937679872001","RT @NCCVoTech: Two of the BEST! So proud of Hodgson Football Coach Frank Moffett, named by DIAA as Flight A Coach of the Year. But wait, th…","706023867760963584","Michael Paoli","michael_paoli2"
"Sat Nov 16 12:51:57 +0000 2019","1195685937830739968","Cricket Betting Tips and Match Prediction - Afghanistan v West Indies 2nd T20I https://t.co/6XGRWXeCxY","1043075766777344000","MD.Sadiq Nomani","NomaniSadiq"
"Sat Nov 16 12:51:57 +0000 2019","1195685938137063430","RT @Golfingbrock: @RexChapman @jessenewell Mason Rudolph playing basketball now","427676046",".","TyBlizzy_"
"Sat Nov 16 12:51:56 +0000 2019","1195685937289711616","MSL 2.0 is another popular name of Mzansi Super League, team Durban Heat will play against Cape Town Blitz under 9t… https://t.co/KGAgQMKavz","1119480905620447232","FSL 11","FSL_Eleven"
"Sat Nov 16 12:51:57 +0000 2019","1195685938774585344","RT @knowsley4Corbyn: This is the type of policy which football (particularly grassroots football) desperately needs.

Another reason to vot…","15230452","chris_helm","chris_helm"
"Sat Nov 16 12:51:57 +0000 2019","1195685939164540928","RT @ManUtdMEN: Everything Erling Haaland has said about Man United and Solskjaer #mufc https://t.co/LBJEDn7zCS","1640837904","Gangsta Gastino","TrafalgarZul"
"Sat Nov 16 12:51:57 +0000 2019","1195685938917203968","RT @TheBlues___: Kovacic: ""My game is to open spaces for others. It’s a big strength and I've felt I am trying it a lot more bcos we play a…","2961102683","IheartChelseaF.C🇪🇷🇳🇴","BenhurGhere"
"Sat Nov 16 12:51:58 +0000 2019","1195685942494928897","@NBCNews He's done....should not be able to play in the @NFL that's not football...it's ASSAULT","14574597","lynda514","lynda514"
"Sat Nov 16 12:51:58 +0000 2019","1195685942562115590","RT @Jmacsexy1: Mike Tomlin: “I’ve never seen something so classless on a football field!” 

Also Mike Tomlin: https://t.co/b1aXEgPMvP","2238422726","amari rogers","amarirogers11"
"Sat Nov 16 12:51:58 +0000 2019","1195685943103102976","RT @DragonflyJonez: Mason Rudolph gotta retire from the NFL if he seriously takes legal action here. This is football you can't be calling…","101022572","Elle Jefe","MrsGriffin_30"
"Sat Nov 16 12:51:58 +0000 2019","1195685944164270080","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","854224052432637952","Sandip Das","Sandip_D6"
"Sat Nov 16 12:51:58 +0000 2019","1195685945254850560","RT @aaronfeazelle: I PROMISE YOU, that college football goes by in a flash, better make the most out of EVERY moment .","332626872","Coach Feazelle","CoachFeazelle"
"Sat Nov 16 12:51:58 +0000 2019","1195685945862963200","“And yet English nationalism was largely relegated to the realm of skinheads, lager louts, and soccer hooligans—“un… https://t.co/eWMahTk54l","2338709286","Little Washita","LittleWashita"
"Sat Nov 16 12:51:59 +0000 2019","1195685946672340994","RT @VSportsUST: Thirdy Ravena dropped a season-high 32 points to lead the Ateneo Blue Eagles to a 91-77 beatdown of the UST Growling Tigers…","1018349103707648000","J","j_aydalla"
"Sat Nov 16 12:51:59 +0000 2019","1195685948903657472","RT @stehoare: Jürgen Klopp is now living rent free in two different places;

1) In his house

2) In Pep Guardiola’s head https://t.co/KI95y…","322488324","space odyssey","fakhri_yes"
"Sat Nov 16 12:51:59 +0000 2019","1195685948958359553","Mayberry junior tennis serves off today
https://t.co/gAEEBpiMUs https://t.co/0F6OVOqGzC","2443768622","Loop Jamaica","LoopJamaica"
"Sat Nov 16 12:52:00 +0000 2019","1195685950652928001","RT @hare_karen: Our volleyball team is headed to Grandy’s River Sunday for a tournament. Good luck girls @BurgeoAcademy @NLESDCA https://t.…","70217721","Rose Budd","ARose9"
"Sat Nov 16 12:52:00 +0000 2019","1195685951789502464","RT @Ibra_official: I came, I saw, I conquered. Thank you @lagalaxy for making me feel alive again. To the Galaxy fans -  you wanted Zlatan,…","859726024334090241","Hot fundz 🔥 💰","tijanibamidele4"
"Sat Nov 16 12:52:00 +0000 2019","1195685951730786304","@alexengel12 @DanC294 @shjankee @MattMiller_414 @MikieDaPoet @MarkFPenguin @primantibros @SteeIerNation… https://t.co/oIbKNP09aB","2578757946","✋🏾 Fat Hand 🤚🏾 #FireBruceAllen","TheReal_EmTeeAy"
"Sat Nov 16 12:52:01 +0000 2019","1195685954595504134","RT @PrairieView17: Please help me welcome 6'0 guard Allana Thompson to PVAMU Women's Basketball!! #Reload #pvamuwbb #wherechampionsarebuilt…","401490482","Stephanie Thompson","maknit77"
"Sat Nov 16 12:52:01 +0000 2019","1195685954855559168","RT @TheRealPCB: A sensational six-wicket haul from @MHasnainPak lifted Pakistan to a 90-run win over Sri Lanka in the ACC #ETAC2019 match p…","701751094142173184","Hamad Dogar","hamad78911"
"Sat Nov 16 12:52:01 +0000 2019","1195685955820294144","RT @SailorMoonSub: Everyone's talking about Sailor Stars, so I want to bring up the delightful absurdity of the Starlights. Literal aliens…","315502148","Crimson_Merc_With_A_Mouth","Deadpoolfan1986"
"Sat Nov 16 12:52:01 +0000 2019","1195685956357181442","@pinkk9lover @ROCKONOHIO @trex554 @Browns @steelers @NFL @nflnetwork @ESPNNFL @AppSame @atlcav @WEWS @wkyc… https://t.co/pk8LedJMpQ","1289293753","Jeff MESSICK ⭐️⭐️⭐️","jeff_messick"
"Sat Nov 16 12:52:01 +0000 2019","1195685956675784705","I will do data entry and web research
https://t.co/b7O2GdlOZK","1188804281219964930","tonikhossain","tonikhossain2"
"Sat Nov 16 12:52:01 +0000 2019","1195685957871095809","RT @JuniorEbong: BASKETBALL (16/11/19)

NAIRABET EDITION= 221701173 https://t.co/her4BzFfKs","1022932537692381184","Augur Tips","TipsAugur"
"Sat Nov 16 12:52:02 +0000 2019","1195685959037153282","RT @LFC: We are deeply saddened by the passing of former captain Johnny Wheeler at the age of 91. 

The thoughts of everybody at Liverpool…","359345883","อู๋'ถาปัตย์ 🔥 ลิเวอร์พูลชนะแมนซิตี้🤙","IAMROBERTWU"
"Sat Nov 16 12:52:02 +0000 2019","1195685960060723202","RT @josepintoj: Of the 63 players to score 50+ goals for their countries, 7 are from Conmebol while 21 are from UEFA. If that doesn’t say s…","3459116194","³⁴","akinjide_"
"Sat Nov 16 12:52:02 +0000 2019","1195685959477673984","Make £3.50 PROFIT on today's rugby with this Bet UK offer!

SEE HOW: https://t.co/jAfhxgonIY https://t.co/piPxwguC1A","2334617961","Matched Betting Blog","MatchedBets"
"Sat Nov 16 12:52:02 +0000 2019","1195685960513703936","Bath v Ulster LIVE - All the action and build-up from the European Champions Cup clash https://t.co/epifHz7Sv7","301527968","Irish Sun Sport","IrishSunSport"
"Sat Nov 16 12:52:02 +0000 2019","1195685960576643072","RT @PCHSPiratesFB: Pirate Football Season Recap 2019-2020:

10-2 Overall
(3-1 6A District 12-Runner up).
6-0 vs non-district opponents.
8 s…","567867558","Lindsey Price","21colombian"
"Sat Nov 16 12:52:02 +0000 2019","1195685962321481729","RT @bbccumbriasport: A big story, Carlisle fans.

A consortium involving former players Chris Lumsdon and Steven Skinner plus local busines…","63537311","Tim Graham","tashkentterror"
"Sat Nov 16 12:52:02 +0000 2019","1195685962535374848","Great Journey but we came short,I love everyone that is apart of the Mainland Football program.I appreciate the cha… https://t.co/ue8ApRVa9A","748547175798419461","Jamarcus “Choppp” Long™️","Long78Jamarcus"
"Sat Nov 16 12:52:03 +0000 2019","1195685963894263808","RT @jmemc55: Liverpool fans booed Patrice Evra for the last 10 years because he got racially abused by a Liverpool player, but Gomez gettin…","3434590378","adam","addzy100"
"Sat Nov 16 12:52:03 +0000 2019","1195685965936910336","@DaleDeno1 @CarlosCer35 @RecruitGeorgia @GPBsports @Mansell247 @jtbronco88 @RealChadRicardo Kudos to Carlos! Thanks… https://t.co/tKWOeKKumC","1152154936798535686","Debbie Woolard","DebbieWoolard6"
"Sat Nov 16 12:52:03 +0000 2019","1195685966373105664","RT @dyamonddfree: this happened too close to home. my condolences to the people that got hurt and FUCK the second amendment!!!! https://t.c…","813483643826008064","eternal 🛸","samiajannatul"
"Sat Nov 16 12:52:03 +0000 2019","1195685967023104000","RT @itsShab07: One year later post testing the rotation policy. https://t.co/KQzW23t7Pi https://t.co/ydsU2deZd0","1121348078085263360","😎","rahuljangramsd"
"Sat Nov 16 12:52:04 +0000 2019","1195685967614660608","@franklindaz @AdTheLate Bet on https://t.co/uBfbFJfXgJ with 200% bonus on 1st deposit for any registration with the… https://t.co/MGQX9gQrjO","1175528562901868544","1xbet_eSport","xbet_eSport"
"Sat Nov 16 12:52:04 +0000 2019","1195685969342738432","RT @blancocapitan: Thiago Silva: ""He is one of most admired person in football, and he asked Tite to shut up. Whatever the rivalry is, educ…","945453300526342151","Ashley","AF_1308"
"Sat Nov 16 12:52:04 +0000 2019","1195685970655555584","Man, young boy injured in shooting at South Jersey high school football game https://t.co/nYrZAIKfR0 via @6abc","919338167861465088","@njbroadcaster","njbroadcaster1"
"Sat Nov 16 12:52:04 +0000 2019","1195685970852614144","Bed-ridden Inverness CT boss Robertson to miss cup tie https://t.co/Z9BJ7sR2Ut #Scotland https://t.co/C8Ko81ZZBV","51008323","NEWSONSCOTLAND","NewsOnScotland"
"Sat Nov 16 12:52:05 +0000 2019","1195685973125992454","RT @TheBlues___: 👑 Drogba: “I had an offer to stay at #Chelsea where everything would be perfect and conditions are met. But I want to help…","2572955547","Kriz okoro","KrizOkoro"
"Sat Nov 16 12:52:05 +0000 2019","1195685974384070656","RT @IamSaiDharamTej: My dear nanba...wish you a very happy birthday and have a great,successful and healthy year ahead may you give good mu…","963794996100042752","Rana","RanaKatamrayudu"
"Sat Nov 16 12:52:05 +0000 2019","1195685974723817472","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","928632004337287170","Arifuz Zaman🇮🇳🇮🇳","imArif18"
"Sat Nov 16 12:52:06 +0000 2019","1195685976254943232","RT @stehoare: Jürgen Klopp is now living rent free in two different places;

1) In his house

2) In Pep Guardiola’s head https://t.co/KI95y…","817798852141006848","مريم","maryem309"
"Sat Nov 16 12:52:06 +0000 2019","1195685977068638209","RT @KATMill75314876: New Jersey shooting: 2 injured at high school football game - CNN https://t.co/7mgyjcehCq","847694312","Jason","jpprime01"
"Sat Nov 16 12:52:06 +0000 2019","1195685977148268544","Don’t let him leave! Lee him on Merseyside.","2172734752","Lizzie","LizzieLizzielfc"
"Sat Nov 16 12:52:06 +0000 2019","1195685977135562753","Check out what I just added to my closet on Poshmark: Under Armour Baseball Cleats. https://t.co/BOd1mot5Ea via @poshmarkapp #shopmycloset","260442553","Danielle Chapman","jnesportsmom"
"Sat Nov 16 12:52:06 +0000 2019","1195685977534193664","RT @stehoare: Jürgen Klopp is now living rent free in two different places;

1) In his house

2) In Pep Guardiola’s head https://t.co/KI95y…","887851918789414912","Elyas","elyasz92"
"Sat Nov 16 12:52:06 +0000 2019","1195685977999761408","Deal #3483 Men Cowhide Vintage Baseball Cap Outdoor Warm Adjustable Sports Cap | health sport Deals Fashion ⌚  Nov,… https://t.co/5Dvr2lWc9g","961203652999483392","Ongoingrizmos Group","Ongoingrizmos39"
"Sat Nov 16 12:52:06 +0000 2019","1195685978930855937","RT @CEXAlsobrooks: Congratulations to the Bowie State Bulldogs, who were undefeated this season and are headed back to the CIAA Football Ch…","2903157195","Katrina J ✌🏾❤","MsKayte95"
"Sat Nov 16 12:52:07 +0000 2019","1195685980570824704","@realDonaldTrump Is like an evil George Costanza  when he decides to do everything the opposite of normal conventio… https://t.co/bxblzxO8k0","1021130766942703617","PurpleParty","PurpleParty13"
"Sat Nov 16 12:52:07 +0000 2019","1195685980776386561","🤣🤣 next: lets take the sea from Neptune!","2966993068","Dan Fatica","djfatica"
"Sat Nov 16 12:52:07 +0000 2019","1195685980914585600","dude just shut up","2927466840","norha","norheyy"
"Sat Nov 16 12:52:07 +0000 2019","1195685981275348992","congrats 🤧","714092416001638400","joshuaaaaaa","mstr_joshua"
